from,to
3925,4399
3925,5138
3925,7091
3925,5187
3925,6500
3925,4418
3925,2229
3925,4400
3925,6716
3925,4863
3925,4595
3925,5474
3925,6801
3925,4314
3925,6343
3925,674
3925,3990
3925,6135
3925,6246
3925,5428
3925,6753
3925,4168
3926,1666
3926,5269
3926,1968
3926,5566
3926,4275
3926,5041
3926,5354
3926,4366
3926,5486
3926,3897
3927,4698
3927,4374
3927,1963
3927,5580
3929,6123
3929,5428
3929,6357
5331,5228
5331,2824
5331,1670
5331,4004
5331,6322
5331,4949
3934,5945
3934,6931
3935,4709
3935,1059
3935,5324
3935,5941
3935,57
3935,4949
3936,5273
3936,393
3936,4004
3936,4613
3936,4860
3936,5855
3936,5786
3936,5842
3936,4782
3936,5305
3936,2228
3936,6016
3936,5807
3936,6463
3936,5711
3936,5480
3936,4023
3936,5485
3936,5526
3936,5783
2962,4589
2962,4433
2962,4949
3938,5276
3938,4949
6501,4711
6501,5841
6501,5778
6501,6750
6501,6808
6501,6752
3941,5772
3941,5269
3942,5354
3942,6776
3942,4092
1927,5842
635,6260
635,4319
635,5424
2613,5045
3948,963
3948,57
3948,6750
3949,7056
3950,6645
3950,4575
3950,6529
3950,963
3950,4089
3950,6752
3950,934
6573,4892
6573,5857
3954,4191
3955,2073
3956,5292
3956,5315
3956,4949
3956,6118
2680,5590
2680,6074
2680,2002
2680,5365
2680,4276
2680,5262
2680,6968
2680,4335
2680,6478
3959,4623
3959,5945
7076,6545
7059,963
7059,4949
3960,4272
3960,5449
3960,5205
3960,6395
3960,6026
3960,4651
3960,2913
3960,3269
3961,4197
3961,5719
3961,2345
3961,5030
3961,6074
3961,4141
3962,5098
3962,5393
3963,4406
3963,4015
3963,5100
2967,4292
2967,5945
2967,5393
2967,5665
2967,4949
2967,2324
3965,6172
3965,2155
3965,5409
3965,3999
3966,6966
3966,1624
3967,4185
3967,6286
3967,4611
3967,4700
3967,6447
3967,6199
3967,4952
3967,5007
3967,5624
3967,1904
3968,5979
3968,5415
405,3479
405,6917
405,4000
3970,4100
3970,4981
3970,7053
3970,2215
3970,5349
3970,2345
3970,5046
3970,5842
3970,4819
3970,5386
3970,4632
3970,6770
1990,5938
1990,6973
1990,3978
3972,1909
3974,4406
3975,4518
3975,4962
3976,5538
3976,4274
3976,6056
3976,5569
3976,5842
3976,6661
3976,4949
3978,4317
3978,6838
3978,6863
3978,6104
3978,5661
3982,4196
3982,4282
3982,2215
3982,4124
3982,4087
3982,4895
3983,4150
3983,7069
3986,4757
3987,1673
3987,6397
3987,6775
3988,6642
3989,4925
3989,6111
3990,5467
3990,4949
3990,6986
3990,7007
3990,5010
3990,5379
3990,205
3990,4422
3991,4213
3991,4621
3991,6202
3991,6716
3991,4124
3991,5979
3991,4196
3991,6731
3991,6223
3991,5458
3991,5091
3991,5428
3991,6475
3991,6931
3991,5802
3991,4314
3991,4816
3991,5269
3991,5485
3991,6374
3991,4439
3993,4940
3995,5649
3995,4240
3995,6659
3995,6114
3995,4305
3995,5621
3995,2541
3995,6238
3995,6931
3995,5264
3995,5045
3995,6217
3995,3266
3995,5757
3995,2590
4175,5183
2913,4324
2913,6026
2913,6074
2913,4094
2913,6917
2913,6982
2913,5466
2913,4272
2913,5631
2913,6974
2913,4337
2913,5387
2913,5388
2913,5576
2913,4568
2913,6214
2913,5510
2913,5511
2913,4210
3998,5945
3998,3782
3998,6077
3999,4597
3999,6357
3999,5100
4001,6475
4001,4697
4001,4853
4001,5269
4001,6892
4001,6742
4001,2027
4001,6716
4001,5038
4001,2002
4001,5725
4001,5466
4001,4337
4001,5132
4001,5569
4001,6851
4001,4602
4001,4190
4002,4930
4002,6872
4002,6530
4002,6688
4002,5532
4004,1247
4004,5731
4004,6260
4004,6840
4004,4513
4004,5393
4004,5453
4004,6727
4004,4746
4004,4406
4004,6787
4004,4949
4004,6044
4004,4639
4004,5862
4004,5683
4004,6280
4004,5261
4004,5201
4004,3479
4004,4929
4004,6132
4004,6404
4005,2276
4005,5691
4006,5047
4006,4076
4007,7090
4008,647
4008,4866
4008,4590
4008,6022
4008,5969
4009,4196
4010,4258
4011,6596
4011,4556
4012,1059
4012,6215
4012,6357
6126,6804
4013,4213
4013,5702
4014,5835
4015,4979
4015,4444
4015,4621
4015,5789
4015,5366
4015,5337
4015,4374
4015,6787
4015,5530
4015,5311
4015,5007
4015,5269
4018,4406
4018,5393
4018,6806
4018,6873
3040,6111
3040,5857
4021,963
4021,4949
3063,5224
3063,6944
4023,6016
4023,4140
4023,4406
4023,4843
4023,6223
4023,4816
4023,5345
4024,4506
4025,4625
4025,5862
4025,5062
4025,4949
6337,7063
4028,4456
4028,5138
4028,4949
4028,6648
4028,5364
4029,4374
4029,5807
4029,6287
4029,6201
4029,5795
4029,5444
4029,6380
4029,5095
4032,5225
4032,5002
4032,4931
4032,4493
4032,5500
4032,4874
4032,4787
4032,6045
4032,4913
4032,6723
4032,6446
4032,1781
4032,4482
4032,6631
4032,5469
4032,4709
4032,7054
4032,6991
4032,5641
4032,7036
4032,5101
4032,681
4033,4854
4033,2304
4033,5842
4033,3097
4033,5428
647,2713
647,6340
4036,4949
4037,5813
4037,5979
4038,5228
4038,146
4038,6842
4038,4111
4038,4948
4038,4941
4039,6747
4041,7112
4041,4853
4041,2497
3155,6450
4043,4709
4044,4799
4044,1051
4045,7003
4045,4265
4046,5269
4046,5428
4046,5900
4046,5312
4046,6057
4046,4140
4048,6467
4048,4695
4049,6645
4049,6974
4049,4315
4051,5389
4051,5533
4051,6397
4051,6727
4051,4929
4051,5110
4051,5407
4051,4483
4051,6902
4052,5657
4052,5931
4052,4199
4052,4700
4052,5007
4053,5652
4053,5881
4053,4291
4053,1781
4053,5727
4053,7108
4053,4201
4053,4179
4053,5202
4053,5976
4053,7054
4053,7120
4053,5761
4053,3123
4053,5848
3241,5276
3241,4949
4057,4196
4057,6404
4057,5744
4057,4377
4057,2247
4057,4628
4058,1059
3269,4634
3269,1059
3269,5842
3269,5269
3269,4581
3269,7018
3269,4944
3269,1961
3269,4949
3269,5448
3269,6343
3269,4347
3269,5428
3269,4310
3269,5100
4062,2285
4063,4365
4065,2087
4065,5242
4065,5947
3306,5979
4067,5276
4067,6609
4067,6075
4067,6853
4067,3969
4067,4408
4070,1673
4070,4445
4070,6011
4070,7116
4070,5511
4070,6564
4072,7055
4073,5957
4073,6872
4074,5793
4075,4406
4075,5328
4075,5448
4076,5489
4076,4826
4076,4404
4076,5393
4076,4681
4076,6801
4076,4849
4076,5231
4076,4633
4076,5886
4076,5690
4076,6115
4076,5100
4076,6783
4076,4872
4076,4597
4076,5899
4076,5163
4076,1832
4076,5001
4076,6482
4076,5802
4076,6778
4076,1961
4076,6266
4076,6190
4076,1850
4076,5684
4076,4240
4076,4474
4076,5463
4076,6098
4076,5902
4076,5749
4076,4811
4076,4977
4076,5784
4076,6138
4076,5487
3359,4202
4078,4899
4078,6245
4079,6482
4079,5842
4079,6119
4079,6280
4080,1059
4080,4621
4080,4297
4080,4700
4080,6659
4080,6205
4080,5687
4080,6931
4080,4335
4080,4876
4080,5138
4080,4969
4080,4439
4080,6169
4081,4727
2987,6352
2987,5969
2987,6897
2987,4124
2987,5747
2987,4524
4083,5006
4083,6715
4085,4262
4085,5269
4085,5379
4086,7043
4086,5393
4087,6477
4087,5227
4087,6717
4087,4561
4087,6957
4087,6836
4087,2626
4087,6029
4087,5797
4087,6651
4087,5981
4087,6436
4087,6101
4087,5409
4087,5802
4087,6332
4087,4185
4087,6056
4087,4923
4087,4867
4087,6543
4087,3240
4087,5325
4087,6068
4087,6686
4087,6753
4089,5046
4089,4185
4089,5768
4089,4422
4089,6797
4090,5842
4090,5945
4090,6716
4091,4406
4091,5595
4091,4949
4092,1059
4092,4209
4092,6943
4093,1704
4093,1005
4096,7007
4096,1963
4097,5466
4097,6026
4097,6615
4098,4196
4098,5802
4098,6716
4098,6853
4098,6283
4098,4100
4098,6583
4098,4949
4098,4709
4098,4816
4098,1059
4098,4439
4099,6379
4099,4716
4099,6873
4100,5519
4100,6812
4100,4352
4100,6237
4100,5345
4100,4819
4100,6863
4101,4989
4101,4949
4102,5719
4103,4909
4194,4919
4194,5366
4106,6280
4108,5492
4108,4945
4108,6588
3573,5914
4110,6154
4110,6931
4110,6418
4110,5366
4111,5033
4111,5842
4111,4949
4112,6026
4112,1704
4112,5631
2969,1082
6925,5460
6925,759
6925,6228
6925,2488
6925,6482
6925,6078
6925,4389
6925,5437
6925,6912
6925,5988
6925,6299
6925,4681
6925,6467
6925,6725
4114,5839
4114,6347
4114,3371
4114,1904
4114,4949
4114,4952
4115,1059
4115,5802
4115,4628
4115,1904
3605,4949
4118,4406
4119,6776
4119,4314
4119,4863
4119,4816
4121,5907
4121,5550
4121,5304
4121,4366
4121,5714
4121,4809
4121,5671
4121,2215
4121,6397
4121,6345
4121,3005
4121,6135
4121,6296
4121,6876
4121,1540
4121,6926
4122,6513
4122,5648
319,5743
319,6091
319,6436
4123,4406
4123,5402
4123,6014
4123,6280
4124,4196
4124,5842
4124,5945
4124,5365
4124,6659
4124,5969
4124,6716
4124,6001
4124,5133
4124,4230
4124,6368
4124,1237
4125,4140
4126,5789
4126,5511
4126,6321
4126,4374
4127,6026
4127,4272
4127,5205
4127,5793
4127,5466
4127,6615
4127,6001
2947,5616
2947,6029
4129,6883
4129,4213
4129,4949
4129,4377
4130,6700
4130,6705
4130,5307
4131,4866
4131,4356
4131,5814
4131,3071
4131,6344
4131,4913
4131,6465
4131,5146
4131,6910
3696,5580
3696,4140
3696,6300
3696,5687
4133,6730
4133,1850
4133,5073
4133,5156
4133,3175
4133,5027
4133,4265
4133,4377
4133,6742
4134,5389
2993,1666
2993,6074
2993,7122
2993,4470
2993,6974
2993,1904
2993,4948
4137,5010
4137,6719
4137,4949
4138,6986
4139,4196
4139,4141
4139,6074
4139,5833
4140,5276
4140,4172
4140,2207
4140,6423
4140,6299
4140,4625
4140,4843
4140,5082
4140,1859
4140,5633
4140,5192
4140,6924
4140,3223
4140,6235
4140,5529
4140,6689
4140,5701
4140,3980
4140,5538
4140,5772
4140,2874
4140,6740
4140,7023
4140,5234
4140,5800
4140,4931
4140,6164
4140,5249
4140,4756
4140,6380
4140,6016
4140,4474
4140,6386
4140,4489
4140,4482
4140,5261
4140,6751
4140,5469
4140,307
4140,6492
4140,931
4140,5268
4140,5848
4141,4549
4141,5823
4141,6750
4141,5833
4141,6853
4141,4449
4141,5132
4141,6465
4141,3384
4141,4242
4141,6150
4142,6759
4142,4611
4142,5842
4142,6808
2994,5430
2994,5810
2793,5276
2793,1624
2793,6483
2793,3052
2793,4245
2793,3501
4145,4692
4145,5069
4146,4196
4146,6083
4146,5748
4146,5429
4146,4949
4146,5552
4150,4639
4150,5928
4150,5662
4150,4628
4150,2345
4150,818
4151,4428
4151,6075
4151,5302
4151,3175
4151,4748
4151,4408
4151,5338
4152,4449
4152,6009
4152,6074
4152,4895
4152,4328
4152,5841
4153,5148
4154,4201
4155,1826
4155,6569
4155,5945
4155,4913
4155,4256
4155,2257
4155,6702
4155,5191
4155,5338
4155,4850
4156,6007
4158,5443
4158,4930
4159,4196
4159,4780
4159,6014
4159,4406
4161,6931
4161,6077
4161,4863
4161,3173
662,4557
4166,4591
4166,5391
4166,4695
4167,6033
4167,4240
4167,4743
4167,5315
4167,5698
4167,7065
4167,6734
4167,6755
4168,6416
4168,5354
4168,5786
4168,4949
4168,6612
4170,5580
4170,4698
4170,7051
4170,6019
4171,4629
4171,5328
4171,6562
4171,5345
4172,5580
4172,6583
4173,5831
4173,4887
4173,5731
4173,4949
4173,6756
4173,5010
4173,5738
4173,7031
4173,4910
4173,6914
4173,5582
4173,5467
4173,6944
4173,4662
4173,6137
4173,4935
4173,6292
4174,5321
4174,4201
4174,4434
4174,5567
4174,5101
4174,7120
4174,5002
4174,7000
4174,4193
4174,6272
3996,4963
3996,6611
3996,6074
3996,6073
3996,6628
3996,5697
3996,4287
3996,6391
3996,5315
3996,6438
4176,7054
4176,4744
4176,4493
4176,5412
4176,4695
4177,5915
4179,5652
4179,3123
4179,4479
1961,1059
1961,5842
1961,5298
1961,6357
1961,5816
1961,4702
1961,5857
1961,6605
1961,6270
1961,5987
1961,4561
1961,4774
4181,3097
4181,5305
4181,5080
4181,6253
4181,1082
4181,6478
3005,5842
3005,5411
3005,6775
3005,4819
3005,4809
3005,2215
3005,6397
3005,5739
3005,6135
3005,5349
3005,6374
3005,6876
3005,6239
3005,6770
4185,5319
4185,5046
6850,4480
6850,5456
6850,6087
4187,5152
4187,6074
4187,4597
4187,4584
4187,6853
4187,6676
4187,6922
4187,6168
4187,5543
4187,5387
4188,5361
4188,4212
4189,2442
4190,6742
4190,2027
4190,5146
4191,4877
4191,5051
4191,5710
4191,3168
4191,6847
4191,5387
4191,4747
4191,4839
4191,4247
4191,6393
4191,6044
4191,7036
4191,5802
4191,5191
4191,6918
4191,5945
4191,4701
4191,6014
4191,4202
4191,6236
4191,6241
4191,6404
4191,6728
4191,6406
4191,5487
4191,5379
4191,6138
2690,4242
2690,6636
4193,6889
4193,5345
4193,5521
4105,5497
4195,4777
4195,4706
4195,5148
4195,5969
4196,5730
4196,4833
4196,5069
4196,4404
4196,4816
4196,5510
4196,4611
4196,5748
4196,4415
4196,5514
4196,6914
4196,5298
4196,5454
4196,5760
4196,5969
4196,5100
4196,6461
4196,5312
4196,6206
4196,4210
4196,7057
4196,4439
4196,4281
4196,6475
4196,5116
4196,5550
4196,6716
4196,5554
4196,5333
4196,5338
4196,6731
4196,3969
4196,5569
4196,5757
4196,5571
4196,1904
4196,4232
4196,4240
4196,5823
4196,5902
4196,4711
4196,6061
4196,6523
4196,4310
4196,2247
4196,4501
4196,5379
4196,6853
4196,6091
4196,5621
4196,6104
4196,5189
4196,5879
4196,1673
4196,5472
4196,4841
4196,6121
4196,4977
4196,7053
4196,2423
4196,5899
4196,5648
4196,4634
4196,4562
4196,6147
4196,4895
4196,6150
4196,5236
4196,6605
4196,6917
4196,6980
4196,2011
4196,1850
4196,5684
4196,5459
4196,6026
4196,2345
4196,4799
4196,5555
4196,2929
4196,7104
4196,1958
4196,1237
4196,3709
4196,3198
4196,4597
4196,4568
4196,6533
4196,7119
4196,6405
4196,5485
4196,5987
4196,6410
4196,6192
4128,1704
4128,4949
4128,6797
4128,1005
4128,5991
4198,6449
4198,6033
4198,7112
4198,6030
4198,5952
4198,4765
4198,6869
4198,5535
4198,5390
4198,4232
4198,5614
4198,6676
4199,6141
4199,4869
4199,735
4199,5293
4201,5168
4201,4444
4201,6038
4201,4608
4201,5117
4201,4555
4201,5969
4201,4420
4201,6455
4201,2257
4201,5859
4201,1834
4201,5881
4201,6494
4201,5157
4201,6068
4201,6889
4201,4602
4201,5848
4201,4291
4202,4233
4202,5186
4202,4243
4202,6600
4202,4701
4202,5523
4202,2497
4202,6986
4202,5367
4202,4681
4202,5645
4202,4543
4202,6615
4202,5757
4202,4884
4203,3109
4203,5349
4203,6716
4203,2153
4203,2247
4204,4603
4205,4959
4207,4925
4208,5369
4208,4942
6262,5899
6262,5132
6262,4602
6262,3840
4209,1059
4209,5190
4209,5298
4209,4949
4210,146
4210,6974
4212,5478
4213,5389
4213,5786
4213,6352
4213,7065
4213,4768
4213,5133
4213,5268
4213,6299
3014,5354
4215,4914
4217,5743
4217,6239
4217,3050
4217,5100
3015,6611
3015,5407
3015,6727
3015,4929
3015,2688
4221,681
4222,4296
4223,57
4223,2153
4223,6243
4225,6494
4227,4929
4227,5687
4227,6397
4227,6727
4228,2345
4230,4549
4230,5196
4230,5973
4230,6676
4230,3173
4230,4949
4230,6663
4230,4639
4230,5451
4230,2107
4230,5842
4230,1673
4230,6623
4230,4242
4230,7021
4230,6041
4230,6054
4230,6236
4230,6459
4230,6810
4230,4256
4230,5210
4230,4328
4230,6702
4230,6465
4230,2345
4230,6768
4230,3384
6623,6832
6623,5811
6623,6895
6623,1430
6623,6254
6623,3050
6623,6122
6623,4868
6623,6770
4232,6270
4232,4523
4232,6170
4232,6643
4233,2689
4233,6357
4235,6682
4235,4296
4235,4949
4235,6056
4236,5292
3084,5683
3084,5834
3084,5945
3084,5138
3084,4949
3084,6077
3084,3097
4238,6056
4239,6202
4239,6763
4240,4759
4240,1958
4240,6606
4240,5697
4240,4538
4240,5315
4240,5387
4240,4791
4240,6221
4240,1059
4241,6642
4241,6244
4242,6075
4242,5601
4242,6853
4242,6041
4242,4909
4242,5993
4242,6115
4242,5100
4242,6459
4242,5210
4242,5019
4242,6465
4242,6815
4242,5543
4242,5973
4242,5426
4242,3418
4242,6150
4242,5923
4242,4568
4242,6040
4242,5338
4242,5138
4242,5569
4242,5813
4242,1904
4242,2006
4242,5823
4242,5349
4242,5833
4242,6054
4242,6609
4242,6061
4242,4328
4242,5132
4242,2107
4242,2345
4242,5852
4242,6192
4243,4639
4244,6861
4244,5842
4244,6917
4244,5995
4244,756
4244,4031
4244,4288
4245,5627
4245,7107
4245,4454
4246,6475
4246,4330
4246,6776
4246,5138
4247,5912
4247,931
4247,2561
4247,4418
4248,4621
4248,4869
4249,5389
4249,4479
4249,4406
4249,5304
4249,4949
4250,3085
4250,5789
4251,4406
4251,6717
4251,5810
4251,1535
4253,4668
4253,5840
4253,1934
4253,6290
4253,5539
4254,1963
4254,6019
4255,6007
4255,4798
4255,5657
4256,4374
4256,6569
4256,5945
4256,5523
4256,5138
4256,6702
4256,4949
4256,5802
4259,5842
4259,6404
4260,6734
4261,6265
4261,4274
4263,5417
4263,4791
4264,6858
4264,899
4265,1316
4265,6326
4265,4894
4265,6872
6439,4406
2247,4895
2247,6631
2247,6808
2247,6238
2247,6091
2247,6058
2247,5103
2247,4328
2247,5569
2247,6014
2247,2345
2247,4310
4269,6000
6630,4370
4271,4358
4271,5670
4272,5449
4272,4889
4272,5094
4272,6395
4272,6026
4272,5205
4272,5387
4272,5466
5614,4668
5614,6831
5614,6180
4274,4639
4274,5616
4274,4612
4274,6903
4274,6940
4274,6716
4274,6121
4274,4342
4274,4681
4274,5870
4274,6296
4274,4801
4274,6410
4274,6300
4274,6739
4275,4611
4276,4620
4276,5172
4276,6791
4277,4639
4278,4702
4278,4559
4278,6811
4278,5301
4279,4932
4280,4406
4280,4337
4280,5798
4282,6867
4282,7013
4282,5691
4282,6716
4282,7065
4282,5103
4282,5337
4282,6458
4282,132
4282,6782
4282,6862
4282,5313
4282,5842
4282,6374
4282,6600
4284,5683
4284,4949
4285,5515
4285,4486
4286,1965
4287,4963
4287,6074
4287,6686
4288,4940
4288,4872
4288,5351
6260,6756
6260,5429
4291,5881
4291,5182
4291,7055
4291,5727
4291,7108
4291,7120
4291,6463
4291,5345
4292,4938
4292,6921
4293,5831
4293,4949
4293,5738
4293,1059
4293,5419
4293,6014
4293,5825
4295,6275
4296,6682
4297,1059
4297,6221
4297,4843
4297,4482
4297,6931
4297,5345
1843,4681
1843,5166
1843,6819
1843,1639
1843,6144
1843,6755
4302,6144
4305,6716
4305,6150
4305,6594
4305,5684
4305,6457
4305,6316
4305,6354
4305,5315
4305,3266
4305,6734
4305,2590
4306,4406
4306,5183
4306,5428
4307,6374
4307,5655
5408,4949
4309,5092
4310,6914
4310,4639
4310,2899
4310,5945
4310,5554
4310,6777
4310,6077
4310,4895
4310,4870
4310,5312
4310,6853
4310,6371
4310,2345
4310,5485
4310,5428
4310,5571
4310,5693
5898,6026
5898,6896
5898,5174
5898,6943
5898,4568
5898,4847
4311,5855
4312,6373
4312,6771
4313,3373
4313,6075
4313,7069
4314,5273
4314,4639
4314,5721
4314,5912
4314,4551
4314,5731
4314,4863
4314,4709
4314,5154
4314,5073
4314,5538
4314,5268
4315,1673
4315,6045
4315,6974
4316,4932
4316,6255
4317,5842
4317,4949
4317,6716
4318,4620
4318,4445
4318,4694
4318,5338
4318,6831
4318,4833
4319,5160
4319,5424
4319,6814
4320,5656
4320,6280
4321,5345
4322,4816
4323,5902
4324,7040
4324,4798
4324,3418
4324,6851
4324,6974
4324,759
4324,5511
4324,6645
4325,5236
4325,6943
4325,6867
4328,5433
4328,5852
4328,6853
4328,5973
4328,2345
4328,6033
4328,4895
4328,5069
4328,5451
4328,5569
4328,6206
4328,6917
4328,2002
4328,5833
4328,6115
4328,5628
4328,6631
4328,5684
4328,6121
4328,5100
4328,5532
4328,6941
4328,5841
4328,5842
4328,3198
4328,3371
4328,4439
4329,6144
4329,5301
4329,6216
4329,6548
4330,6352
4330,5722
4330,4555
4330,6716
4330,7072
4330,2257
4330,4949
4330,4913
4330,4633
4330,899
4330,5709
4330,1850
4330,6056
4330,5356
4330,7045
4330,6804
4330,5766
4330,6810
4330,4374
4330,5542
4330,5047
3382,5330
3382,5863
4334,5057
4334,4420
4334,5453
4334,5043
4334,4961
4334,4524
4335,3709
4335,6821
4335,4693
4335,5130
4335,6931
4335,6588
4335,6236
4335,5829
4335,6968
4336,3097
4336,5366
4337,5569
4337,7096
4337,6150
4337,4370
4337,4713
4337,6730
4337,5387
4337,2345
4337,4664
4337,6326
4337,4632
4338,1059
4338,6138
4340,4281
4341,6475
4341,6931
4341,5730
4341,5960
4341,4611
4341,4374
4342,4536
4342,6921
4342,6442
4342,6952
4344,5025
4345,5793
4347,4671
4347,6798
4347,5186
4347,5749
4347,6809
4347,6016
4347,4568
4347,863
4347,7004
4347,6431
4347,5538
4347,6121
4347,5341
4347,6833
4347,5100
1850,5616
1850,6621
1850,4420
1850,6420
1850,4877
1850,4913
4351,6835
4351,2860
3041,4945
4356,5206
4356,6154
4356,4949
4356,5979
4357,5155
1852,6676
4360,5428
4361,5091
4361,5007
4362,7043
5166,6819
5166,4966
4364,4634
4364,6559
4364,4533
4365,6357
4365,5354
4365,6776
4365,6903
4365,4682
4365,5010
4366,4994
4366,6011
4366,4948
4366,3969
4366,7116
4366,6485
1854,5995
4370,4938
4370,6742
4370,6730
4370,1947
4370,2345
4370,4632
2318,5007
5417,1059
5417,5723
5417,879
5417,6114
5417,4591
5417,7084
5417,6494
5417,5312
5417,5291
5417,6244
5417,5817
4374,4621
4374,4611
4374,6775
4374,5969
4374,5730
4374,6544
4374,5064
4374,6782
4374,5293
4374,4961
4374,593
4374,3077
4374,6357
4374,6154
4374,5881
4374,5301
4374,4841
4374,5423
4374,4913
4374,4875
4374,4444
4374,5789
4374,5269
4374,4568
4374,5138
4374,5810
4374,6852
4374,6206
4374,5345
4374,6046
4374,4700
4374,5007
4374,5947
4374,4592
4374,6397
4374,5594
4375,5676
4375,6725
4375,4764
4375,5263
4375,7120
4375,5345
4375,4695
4377,7063
4377,4444
4377,6413
4377,4799
4377,5665
4377,4768
4377,1051
4377,7120
4378,5321
4378,4482
4378,5412
4378,4434
4378,6272
4379,5842
4381,4407
4381,4843
4381,2423
4381,5529
4381,5855
4381,5250
1858,5724
1858,4676
1858,1904
4383,4863
4383,5554
7020,4639
7020,891
7020,4730
4384,5738
6605,5842
6605,5945
6605,5393
6605,5569
6605,6582
6605,4992
4386,5240
4386,5946
4386,4695
4387,6302
4387,5877
4387,6254
4387,2805
4387,6632
4387,5325
4387,6344
4389,4707
4389,6512
4392,5842
4392,6828
4392,5138
4395,6810
4395,5842
4395,4647
4397,6280
4398,4458
5550,6026
5550,5591
4399,5842
4401,4949
4402,6856
4402,5825
4403,5204
4404,4621
4404,5109
4404,5967
4404,4702
4404,4816
4404,5242
4404,6131
4404,5312
4404,6530
4404,7003
4404,6443
4405,5945
4406,2155
4406,4625
4406,5379
4406,5985
4406,5083
4406,6222
4406,6448
4406,6080
4406,5301
4406,6930
4406,5100
4406,4380
4406,5538
4406,6705
4406,6359
4406,4670
4406,6019
4406,4451
4406,4682
4406,552
4406,5129
4406,6649
4406,6528
4406,5256
4406,6740
4406,5149
4406,6616
4406,6517
4406,5154
4406,4489
4406,1566
4406,5848
4406,6534
4406,5082
4406,5854
4406,5797
4406,5385
4406,4071
4406,6338
4406,5402
4406,6169
4406,6803
4406,6644
4406,5234
4406,5996
4406,5636
4406,5428
4406,4851
4406,6824
4406,4709
4406,5231
4406,5218
4406,6164
4406,2497
4406,5686
4406,6380
4406,2345
4406,4757
4406,5463
4406,5609
4406,6871
4406,5595
4406,7110
4406,5268
4406,6888
4408,6075
4408,7021
4408,6539
4408,7069
4408,4949
4408,4695
1863,5345
4411,5349
4411,5841
4411,6237
4411,2345
4411,4819
4411,6590
4411,4884
4411,6770
4413,6743
4414,5179
4414,5530
4415,4702
4416,1963
4417,5758
4417,5842
4417,5892
4417,2423
4417,5301
4418,5564
4418,5912
4418,4949
4419,6958
4420,6237
4420,6808
4422,4709
4422,4945
4422,5046
1865,5945
4425,6700
4426,5269
4426,7052
4426,5428
4426,7046
4427,4949
4427,1082
4429,5925
4429,6325
4432,6500
4434,4482
4434,5412
4434,7000
4434,6272
4237,6377
4438,1051
4438,5428
4439,5907
4439,4644
4439,5100
4439,4895
4439,5337
4439,6783
4439,5073
4439,6730
4439,5338
4439,5404
4439,5599
4439,5530
4439,6914
4439,5802
4439,3198
4439,4649
4439,6980
4439,6631
4439,1502
4439,5032
4439,4767
4439,5571
4439,2215
4439,6461
4439,5684
4439,4597
4439,5899
4439,4482
4439,6135
4439,2345
4439,5485
4439,7119
4441,6075
4444,5168
4444,5718
4444,4621
4444,5261
4444,6776
4444,6821
4444,5863
4444,6318
4444,4625
4444,6436
4444,6910
4444,6442
4444,4961
4444,6357
4444,5842
4444,5269
4444,5886
4444,4863
4444,5776
4444,5293
4444,6340
4444,5730
4444,5542
4444,5333
4444,4700
4444,5007
4444,4534
4444,6520
4444,6990
4444,931
4444,2228
4444,5049
4445,4640
4445,1356
4445,4674
4445,5085
4445,6730
